city,timestamp,temperature,season
Moscow,2012-05-06,11.28903394665807,spring
Moscow,2012-05-07,6.114097179663893,spring
Moscow,2012-05-08,1.6863193901784568,spring
Moscow,2012-05-09,-5.31454408073307,spring
Moscow,2012-05-10,4.758182048274127,spring
Moscow,2012-05-11,3.2024458719282674,spring
Moscow,2012-05-12,0.8731243942958222,spring
Moscow,2012-05-13,-1.6183995296088227,spring
Moscow,2012-05-14,5.895758087444443,spring
Moscow,2012-05-15,6.958417330333934,spring
Moscow,2012-05-16,6.665432753805624,spring
Moscow,2012-05-17,2.7329073089981755,spring
Moscow,2012-05-18,1.3684171895605557,spring
Moscow,2012-05-19,7.669551087068011,spring
Moscow,2012-05-20,0.7303001085221517,spring
Moscow,2012-05-21,9.306867405045656,spring
Moscow,2012-05-22,3.019000261924392,spring
Moscow,2012-05-23,13.98078050258661,spring
Moscow,2012-05-24,2.918045620746121,spring
Moscow,2012-05-25,6.535848650698607,spring
Moscow,2012-05-26,4.593486589935599,spring
Moscow,2012-05-27,10.468868749585456,spring
Moscow,2012-05-28,6.718221520404882,spring
Moscow,2012-05-29,2.97835647417015,spring
Moscow,2012-05-30,-2.241188100200038,spring
Moscow,2012-05-31,4.987380787047312,spring
Moscow,2012-06-01,19.39403647449395,summer
Moscow,2012-06-02,24.19117791441453,summer
Moscow,2012-06-03,21.768802972880007,summer
Moscow,2012-06-04,22.793299146439505,summer
Moscow,2012-06-05,20.571769094405983,summer
Moscow,2012-06-06,15.758661388902153,summer
Moscow,2012-06-07,14.542816268551354,summer
Moscow,2012-06-08,8.913412556221955,summer
Moscow,2012-06-09,12.813829713758139,summer
Moscow,2012-06-10,17.556374296931356,summer
Moscow,2012-06-11,15.973990343701779,summer
Moscow,2012-06-12,8.400065948552076,summer
Moscow,2012-06-13,19.984296646733572,summer
Moscow,2012-06-14,25.25123734682214,summer
Moscow,2012-06-15,15.773702214273753,summer
Moscow,2012-06-16,21.79054718698763,summer
Moscow,2012-06-17,26.564406850462813,summer
Moscow,2012-06-18,22.942003338901834,summer
Moscow,2012-06-19,24.724796515550445,summer
Moscow,2012-06-20,17.30996844596058,summer
Moscow,2012-06-21,27.947550423563012,summer
Moscow,2012-06-22,21.0943039731366,summer
Moscow,2012-06-23,13.032293434416705,summer
Moscow,2012-06-24,23.7881805437368,summer
Moscow,2012-06-25,19.86854220798713,summer
Moscow,2012-06-26,25.408556437809246,summer
Moscow,2012-06-27,19.785631478185884,summer
Moscow,2012-06-28,17.033017599548735,summer
Moscow,2012-06-29,12.39633145085471,summer
Moscow,2012-06-30,25.18312126953803,summer
Moscow,2012-07-01,18.336185807524625,summer
Moscow,2012-07-02,15.45831414881994,summer
Moscow,2012-07-03,20.34444405397407,summer
Moscow,2012-07-04,20.41980871623921,summer
Moscow,2012-07-05,19.85597964525036,summer
Moscow,2012-07-06,16.58927082904266,summer
Moscow,2012-07-07,17.0477605437741,summer
Moscow,2012-07-08,18.645848289698826,summer
Moscow,2012-07-09,12.401692649935912,summer
Moscow,2012-07-10,19.13626346830381,summer
Moscow,2012-07-11,17.53418224452067,summer
Moscow,2012-07-12,25.871594620769915,summer
Moscow,2012-07-13,23.791029951971932,summer
Moscow,2012-07-14,17.07829911357204,summer
Moscow,2012-07-15,18.899125679381985,summer
Moscow,2012-07-16,12.21963572291515,summer
Moscow,2012-07-17,9.884368879384313,summer
Moscow,2012-07-18,12.97045096445295,summer
Moscow,2012-07-19,18.927814238249542,summer
Moscow,2012-07-20,21.33162436641021,summer
Moscow,2012-07-21,22.11516334387339,summer
Moscow,2012-07-22,20.73139798416236,summer
Moscow,2012-07-23,13.34838307243224,summer
Moscow,2012-07-24,18.60860633355007,summer
Moscow,2012-07-25,19.783256102273985,summer
Moscow,2012-07-26,15.26024130803379,summer
Moscow,2012-07-27,14.70822730715516,summer
Moscow,2012-07-28,15.082849019954766,summer
Moscow,2012-07-29,17.174280920501772,summer
Moscow,2012-07-30,19.154167796158657,summer
Moscow,2012-07-31,18.071331185606237,summer
Moscow,2012-08-01,17.95688943161175,summer
Moscow,2012-08-02,25.136334626583324,summer
Moscow,2012-08-03,19.08475553106803,summer
Moscow,2012-08-04,15.053392082330127,summer
Moscow,2012-08-05,12.679655064745411,summer
Moscow,2012-08-06,24.445736574185176,summer
Moscow,2012-08-07,12.392288320163036,summer
Moscow,2012-08-08,21.547430607545238,summer
Moscow,2012-08-09,11.682049414053965,summer
Moscow,2012-08-10,16.745897185217856,summer
Moscow,2012-08-11,16.055682560600687,summer
Moscow,2012-08-12,21.902103692341278,summer
Moscow,2012-08-13,16.926766607866693,summer
Moscow,2012-08-14,20.6811767901674,summer
Moscow,2012-08-15,21.722399643197175,summer
Moscow,2012-08-16,11.099490009400785,summer
Moscow,2012-08-17,16.31856424173934,summer
Moscow,2012-08-18,10.089827469326472,summer
Moscow,2012-08-19,20.148115801894935,summer
Moscow,2012-08-20,21.4118607815453,summer
Moscow,2012-08-21,24.952560355090466,summer
Moscow,2012-08-22,19.179391139443698,summer
Moscow,2012-08-23,20.361503971269016,summer
Moscow,2012-08-24,14.712656528414943,summer
Moscow,2012-08-25,15.017360098343639,summer
Moscow,2012-08-26,17.81142344392995,summer
Moscow,2012-08-27,27.466065362059368,summer
Moscow,2012-08-28,11.81931897848258,summer
Moscow,2012-08-29,17.10155564109689,summer
Moscow,2012-08-30,27.099916030761534,summer
Moscow,2012-08-31,14.16717677479126,summer
Moscow,2012-09-01,7.348058607324879,autumn
Moscow,2012-09-02,-2.6196403842276577,autumn
Moscow,2012-09-03,-2.022816680768758,autumn
Moscow,2012-09-04,7.42018296513186,autumn
Moscow,2012-09-05,21.415156059271414,autumn
Moscow,2012-09-06,3.4363392297961495,autumn
Moscow,2012-09-07,0.4702515253125601,autumn
Moscow,2012-09-08,10.688609095384427,autumn
Moscow,2012-09-09,14.277309055939481,autumn
Moscow,2012-09-10,7.13336323003489,autumn
Moscow,2012-09-11,3.380065074227192,autumn
Moscow,2012-09-12,3.32747934492473,autumn
Moscow,2012-09-13,16.108324949572996,autumn
Moscow,2012-09-14,4.899474286304975,autumn
Moscow,2012-09-15,12.57074998137096,autumn
Moscow,2012-09-16,1.985803699422631,autumn
Moscow,2012-09-17,7.7724866596190125,autumn
Moscow,2012-09-18,1.9344100983560804,autumn
Moscow,2012-09-19,9.54087027422397,autumn
Moscow,2012-09-20,12.336759637595652,autumn
Moscow,2012-09-21,8.341726413865029,autumn
Moscow,2012-09-22,13.316302754330305,autumn
Moscow,2012-09-23,4.336644451278924,autumn
Moscow,2012-09-24,5.227714350427606,autumn
Moscow,2012-09-25,10.179909872732091,autumn
Moscow,2012-09-26,20.668891643880954,autumn
Moscow,2012-09-27,5.807969312632017,autumn
Moscow,2012-09-28,3.759190878198783,autumn
Moscow,2012-09-29,17.170800660251693,autumn
Moscow,2012-09-30,9.695918666365964,autumn
Moscow,2012-10-01,12.322455035718876,autumn
Moscow,2012-10-02,-0.7192112827097323,autumn
Moscow,2012-10-03,11.070142550468734,autumn
Moscow,2012-10-04,8.74419325006517,autumn
Moscow,2012-10-05,18.687462075454647,autumn
Moscow,2012-10-06,9.1691444902545,autumn
Moscow,2012-10-07,13.589332754557153,autumn
Moscow,2012-10-08,-3.360400386007954,autumn
Moscow,2012-10-09,12.249455919361722,autumn
Moscow,2012-10-10,6.317254913179771,autumn
Moscow,2012-10-11,-0.6455033056054986,autumn
Moscow,2012-10-12,4.968908969086735,autumn
Moscow,2012-10-13,7.627708591738994,autumn
Moscow,2012-10-14,6.8432835330130715,autumn
Moscow,2012-10-15,10.024828020838177,autumn
Moscow,2012-10-16,2.357092871887569,autumn
Moscow,2012-10-17,13.851843841277267,autumn
Moscow,2012-10-18,8.68119589887315,autumn
Moscow,2012-10-19,13.014327072821757,autumn
Moscow,2012-10-20,8.290464975752347,autumn
Moscow,2012-10-21,9.31305203211923,autumn
Moscow,2012-10-22,5.278541604809566,autumn
Moscow,2012-10-23,6.113803582458591,autumn
Moscow,2012-10-24,18.24974789701346,autumn
Moscow,2012-10-25,12.204557099704246,autumn
Moscow,2012-10-26,5.206460232409942,autumn
Moscow,2012-10-27,9.50006165476452,autumn
Moscow,2012-10-28,-0.9453674524719939,autumn
Moscow,2012-10-29,5.386894100321656,autumn
Moscow,2012-10-30,8.018650876495546,autumn
Moscow,2012-10-31,4.488015916030174,autumn
Moscow,2012-11-01,10.941824492221018,autumn
Moscow,2012-11-02,6.5563008119753565,autumn
Moscow,2012-11-03,5.990566367983472,autumn
Moscow,2012-11-04,10.352544018546526,autumn
Moscow,2012-11-05,6.693573352767954,autumn
Moscow,2012-11-06,12.361605379376487,autumn
Moscow,2012-11-07,3.333161385562625,autumn
Moscow,2012-11-08,11.226935363168908,autumn
Moscow,2012-11-09,1.8785626906983328,autumn
Moscow,2012-11-10,10.825871538292727,autumn
Moscow,2012-11-11,5.340125108232845,autumn
Moscow,2012-11-12,3.383923809861868,autumn
Moscow,2012-11-13,5.930109732250474,autumn
Moscow,2012-11-14,0.6980326960975365,autumn
Moscow,2012-11-15,7.095735216085216,autumn
Moscow,2012-11-16,14.236246368153118,autumn
Moscow,2012-11-17,-4.705270155616047,autumn
Moscow,2012-11-18,5.643916759130645,autumn
Moscow,2012-11-19,1.5467756264751216,autumn
Moscow,2012-11-20,10.844039135274759,autumn
Moscow,2012-11-21,4.525757975976929,autumn
Moscow,2012-11-22,10.73882793528134,autumn
Moscow,2012-11-23,8.614798242536983,autumn
Moscow,2012-11-24,-0.912085846700446,autumn
Moscow,2012-11-25,9.375627016284662,autumn
Moscow,2012-11-26,5.791085025897467,autumn
Moscow,2012-11-27,11.200752136570028,autumn
Moscow,2012-11-28,1.0066960636789586,autumn
Moscow,2012-11-29,9.951195114141319,autumn
Moscow,2012-11-30,5.935084252618281,autumn
Moscow,2012-12-01,-11.775569660436133,winter
Moscow,2012-12-02,-13.706000279671512,winter
Moscow,2012-12-03,-14.063193353992276,winter
Moscow,2012-12-04,-2.6723921688215704,winter
Moscow,2012-12-05,-11.124067436072155,winter
Moscow,2012-12-06,-13.716585724888686,winter
Moscow,2012-12-07,-12.577711354002716,winter
Moscow,2012-12-08,-6.935934725556198,winter
Moscow,2012-12-09,-8.565874629397065,winter
Moscow,2012-12-10,-14.651764781281829,winter
Moscow,2012-12-11,-10.303733612535972,winter
Moscow,2012-12-12,-2.910377843155887,winter
Moscow,2012-12-13,-9.738439507571767,winter
Moscow,2012-12-14,-11.132194601436902,winter
Moscow,2012-12-15,-13.67796036224069,winter
Moscow,2012-12-16,-1.4463796962607556,winter
Moscow,2012-12-17,-6.538710608273785,winter
Moscow,2012-12-18,-11.164186680250422,winter
Moscow,2012-12-19,-13.856943446664046,winter
Moscow,2012-12-20,-8.32834661252517,winter
Moscow,2012-12-21,-7.209765729324912,winter
Moscow,2012-12-22,-6.488702272673597,winter
Moscow,2012-12-23,-0.6220588543979766,winter
Moscow,2012-12-24,-15.72960147481312,winter
Moscow,2012-12-25,-1.270121374268891,winter
Moscow,2012-12-26,-9.439430982860024,winter
Moscow,2012-12-27,-12.253564191606804,winter
Moscow,2012-12-28,-16.2023185265458,winter
Moscow,2012-12-29,-15.74959430954939,winter
Moscow,2012-12-30,-12.614693874871245,winter
Moscow,2012-12-31,-10.608473655445987,winter
Moscow,2013-01-01,3.5877446228732834,winter
Moscow,2013-01-02,-0.5602842309449552,winter
Moscow,2013-01-03,-4.701284529399828,winter
Moscow,2013-01-04,-8.100456350805297,winter
Moscow,2013-01-05,-3.051973958017439,winter
Moscow,2013-01-06,-8.856136597384934,winter
Moscow,2013-01-07,-1.4299031803836137,winter
Moscow,2013-01-08,-12.546076174360113,winter
Moscow,2013-01-09,-15.37046434750131,winter
Moscow,2013-01-10,-22.92968135784313,winter
Moscow,2013-01-11,-13.765167215514545,winter
Moscow,2013-01-12,-13.952994947914295,winter
Moscow,2013-01-13,-5.514932645155321,winter
Moscow,2013-01-14,-8.687938840157551,winter
Moscow,2013-01-15,-9.164350860591862,winter
Moscow,2013-01-16,-14.90209506071218,winter
Moscow,2013-01-17,-13.819085026205283,winter
Moscow,2013-01-18,-10.233395870987216,winter
Moscow,2013-01-19,-12.214700210354616,winter
Moscow,2013-01-20,-9.933874914692865,winter
Moscow,2013-01-21,-10.700665998130832,winter
Moscow,2013-01-22,-16.452830612812463,winter
Moscow,2013-01-23,-12.720941323834126,winter
Moscow,2013-01-24,-7.8234828082146395,winter
Moscow,2013-01-25,-13.160639354718686,winter
Moscow,2013-01-26,-16.929101248996478,winter
Moscow,2013-01-27,-2.1388135075918244,winter
Moscow,2013-01-28,-5.8554499851116635,winter
Moscow,2013-01-29,-7.725252856094492,winter
Moscow,2013-01-30,-18.728035964579153,winter
Moscow,2013-01-31,-16.416697478831978,winter
Moscow,2013-02-01,-5.606562516378642,winter
Moscow,2013-02-02,-17.693660107202273,winter
Moscow,2013-02-03,0.23499850998779603,winter
Moscow,2013-02-04,-12.354139304096336,winter
Moscow,2013-02-05,-1.1018425062162918,winter
Moscow,2013-02-06,-13.576416621368622,winter
Moscow,2013-02-07,-14.51102154087819,winter
Moscow,2013-02-08,-5.7551099670369075,winter
Moscow,2013-02-09,-6.258498160436505,winter
Moscow,2013-02-10,-8.60804468986418,winter
Moscow,2013-02-11,-6.899511838054135,winter
Moscow,2013-02-12,-6.949979410019923,winter
Moscow,2013-02-13,-11.050411488288537,winter
Moscow,2013-02-14,-15.190245369370718,winter
Moscow,2013-02-15,-14.70007651875863,winter
Moscow,2013-02-16,-22.93418523431498,winter
Moscow,2013-02-17,-4.514228374502042,winter
Moscow,2013-02-18,-6.316231782176018,winter
Moscow,2013-02-19,1.621235440594191,winter
Moscow,2013-02-20,-18.528948696262233,winter
Moscow,2013-02-21,-5.83900682066869,winter
Moscow,2013-02-22,-7.174991618430123,winter
Moscow,2013-02-23,-9.97139531395967,winter
Moscow,2013-02-24,-11.22309765173543,winter
Moscow,2013-02-25,-10.727933706978861,winter
Moscow,2013-02-26,-15.381562846413525,winter
Moscow,2013-02-27,-13.467787194500877,winter
Moscow,2013-02-28,-15.760408298197234,winter
Moscow,2013-03-01,4.847945043601967,spring
Moscow,2013-03-02,-1.107579405361535,spring
Moscow,2013-03-03,3.4431705618878246,spring
Moscow,2013-03-04,12.29724855667617,spring
Moscow,2013-03-05,4.123514933425786,spring
Moscow,2013-03-06,7.550918761202859,spring
Moscow,2013-03-07,0.3457122202924262,spring
Moscow,2013-03-08,1.4655340195584399,spring
Moscow,2013-03-09,1.8139206653356958,spring
Moscow,2013-03-10,4.297035964222945,spring
Moscow,2013-03-11,-5.127933521345202,spring
Moscow,2013-03-12,5.9434258418563495,spring
Moscow,2013-03-13,9.966367387628361,spring
Moscow,2013-03-14,10.512870817072159,spring
Moscow,2013-03-15,7.915505181796858,spring
Moscow,2013-03-16,8.361268974761241,spring
Moscow,2013-03-17,13.250396276838362,spring
Moscow,2013-03-18,8.35660741236563,spring
Moscow,2013-03-19,4.645802349254308,spring
Moscow,2013-03-20,1.8782568368367962,spring
Moscow,2013-03-21,10.43685826144181,spring
Moscow,2013-03-22,7.319927941945053,spring
Moscow,2013-03-23,2.0898083709397293,spring
Moscow,2013-03-24,4.374583381492947,spring
Moscow,2013-03-25,9.349001129268757,spring
Moscow,2013-03-26,-1.6921239322747383,spring
Moscow,2013-03-27,3.990302427212218,spring
Moscow,2013-03-28,8.341763703459737,spring
Moscow,2013-03-29,11.027223032980158,spring
Moscow,2013-03-30,5.936712395071102,spring
Moscow,2013-03-31,14.905269592621169,spring
Moscow,2013-04-01,11.915729536680429,spring
Moscow,2013-04-02,3.4563785128565154,spring
Moscow,2013-04-03,1.4322094574942623,spring
Moscow,2013-04-04,5.738676772604567,spring
Moscow,2013-04-05,10.389841320695657,spring
Moscow,2013-04-06,8.437126917969103,spring
Moscow,2013-04-07,6.290077552794381,spring
Moscow,2013-04-08,4.50745708889337,spring
Moscow,2013-04-09,9.56639516720803,spring
Moscow,2013-04-10,12.046230874807643,spring
Moscow,2013-04-11,2.7118008685390427,spring
Moscow,2013-04-12,4.882806950119184,spring
Moscow,2013-04-13,6.60404727309417,spring
Moscow,2013-04-14,1.4808860462219642,spring
Moscow,2013-04-15,-0.6156337363700826,spring
Moscow,2013-04-16,1.7040796682376596,spring
Moscow,2013-04-17,2.432919398294618,spring
Moscow,2013-04-18,-4.352497991861641,spring
Moscow,2013-04-19,6.237037296738532,spring
Moscow,2013-04-20,6.17908227868296,spring
Moscow,2013-04-21,-1.7690947757978592,spring
Moscow,2013-04-22,2.0142967987781106,spring
Moscow,2013-04-23,4.7121561281977655,spring
Moscow,2013-04-24,-0.3085251377725251,spring
Moscow,2013-04-25,6.087542334844816,spring
Moscow,2013-04-26,-0.16914150579822818,spring
Moscow,2013-04-27,-2.9674412833976005,spring
Moscow,2013-04-28,5.741318285274749,spring
Moscow,2013-04-29,11.517273657219718,spring
Moscow,2013-04-30,-0.4850875615929595,spring
Moscow,2013-05-01,11.441627640611816,spring
Moscow,2013-05-02,7.25972035072064,spring
Moscow,2013-05-03,0.30665668630360465,spring
Moscow,2013-05-04,7.817483779436166,spring
Moscow,2013-05-05,7.456342179996406,spring
Moscow,2013-05-06,5.039732752116663,spring
Moscow,2013-05-07,9.596469242168263,spring
Moscow,2013-05-08,-2.581774625316633,spring
Moscow,2013-05-09,-2.2033243714172643,spring
Moscow,2013-05-10,7.70696359952712,spring
Moscow,2013-05-11,3.2802022741850663,spring
Moscow,2013-05-12,-0.28409226076223426,spring
Moscow,2013-05-13,3.931886104958093,spring
Moscow,2013-05-14,-2.311069588080562,spring
Moscow,2013-05-15,7.981828548600161,spring
Moscow,2013-05-16,0.9921055851922611,spring
Moscow,2013-05-17,11.492943070928536,spring
Moscow,2013-05-18,3.337261624519478,spring
Moscow,2013-05-19,8.80497414788931,spring
Moscow,2013-05-20,1.8433984451982777,spring
Moscow,2013-05-21,4.14031085863394,spring
Moscow,2013-05-22,-3.9366796368571686,spring
Moscow,2013-05-23,2.5681041548010493,spring
Moscow,2013-05-24,-4.410547459943045,spring
Moscow,2013-05-25,9.286908119531185,spring
Moscow,2013-05-26,7.597606061038683,spring
Moscow,2013-05-27,11.512588364545222,spring
Moscow,2013-05-28,6.140634584609313,spring
Moscow,2013-05-29,1.774505527137224,spring
Moscow,2013-05-30,8.739770623866562,spring
Moscow,2013-05-31,11.002950400881403,spring
Moscow,2013-06-01,16.521606780724444,summer
Moscow,2013-06-02,11.083309892679214,summer
Moscow,2013-06-03,12.677814588785692,summer
Moscow,2013-06-04,22.530970088268997,summer
Moscow,2013-06-05,16.001117930801186,summer
Moscow,2013-06-06,21.97597223345131,summer
Moscow,2013-06-07,16.811973592772162,summer
Moscow,2013-06-08,8.45546489924978,summer
Moscow,2013-06-09,24.954529574021702,summer
Moscow,2013-06-10,15.674665305762803,summer
Moscow,2013-06-11,19.60431432039827,summer
Moscow,2013-06-12,24.850900836924126,summer
Moscow,2013-06-13,21.631891954758185,summer
Moscow,2013-06-14,9.929346325387382,summer
Moscow,2013-06-15,13.08016890695545,summer
Moscow,2013-06-16,19.446366275356425,summer
Moscow,2013-06-17,20.27725561879051,summer
Moscow,2013-06-18,18.59433960273101,summer
Moscow,2013-06-19,12.283795710323467,summer
Moscow,2013-06-20,19.100263327441823,summer
Moscow,2013-06-21,11.545263737037613,summer
Moscow,2013-06-22,10.760283596033434,summer
Moscow,2013-06-23,10.068343563875539,summer
Moscow,2013-06-24,20.949234055059296,summer
Moscow,2013-06-25,18.665387883082733,summer
Moscow,2013-06-26,10.16213431131902,summer
Moscow,2013-06-27,20.275239663608204,summer
Moscow,2013-06-28,16.713195468916005,summer
Moscow,2013-06-29,13.77236054487121,summer
Moscow,2013-06-30,22.132934245386178,summer
Moscow,2013-07-01,21.723725815137197,summer
Moscow,2013-07-02,12.191165671440995,summer
Moscow,2013-07-03,12.196874791733663,summer
Moscow,2013-07-04,22.226555160505235,summer
Moscow,2013-07-05,13.396329763796254,summer
Moscow,2013-07-06,23.627771103200864,summer
Moscow,2013-07-07,22.4390971107402,summer
Moscow,2013-07-08,13.616930679088394,summer
Moscow,2013-07-09,16.44586397262908,summer
Moscow,2013-07-10,20.61608559909653,summer
Moscow,2013-07-11,19.073808238425812,summer
Moscow,2013-07-12,9.521768839764517,summer
Moscow,2013-07-13,18.254795872181283,summer
Moscow,2013-07-14,18.96271166711177,summer
Moscow,2013-07-15,22.432753491766942,summer
Moscow,2013-07-16,21.222948067385172,summer
Moscow,2013-07-17,24.07096742534315,summer
Moscow,2013-07-18,20.45149047334579,summer
Moscow,2013-07-19,12.655381180421402,summer
Moscow,2013-07-20,18.416102274403165,summer
Moscow,2013-07-21,19.238027087210618,summer
Moscow,2013-07-22,14.733479211659763,summer
Moscow,2013-07-23,11.52134802764078,summer
Moscow,2013-07-24,18.357956132276463,summer
Moscow,2013-07-25,15.58293493889391,summer
Moscow,2013-07-26,15.835428972896334,summer
Moscow,2013-07-27,20.969855101923013,summer
Moscow,2013-07-28,12.917427717832838,summer
Moscow,2013-07-29,21.880218145776173,summer
Moscow,2013-07-30,13.371608755978375,summer
Moscow,2013-07-31,22.779548026644594,summer
Moscow,2013-08-01,16.34308824690103,summer
Moscow,2013-08-02,10.677845328313689,summer
Moscow,2013-08-03,13.435012489720458,summer
Moscow,2013-08-04,19.59724417873888,summer
Moscow,2013-08-05,11.468661086450647,summer
Moscow,2013-08-06,22.294426485764955,summer
Moscow,2013-08-07,9.880670022779736,summer
Moscow,2013-08-08,17.164952295399498,summer
Moscow,2013-08-09,12.650796589510835,summer
Moscow,2013-08-10,10.259345205006149,summer
Moscow,2013-08-11,9.745636063718377,summer
Moscow,2013-08-12,24.136829570961687,summer
Moscow,2013-08-13,17.756431100063317,summer
Moscow,2013-08-14,11.87782461844649,summer
Moscow,2013-08-15,22.556074357916483,summer
Moscow,2013-08-16,13.572369965279266,summer
Moscow,2013-08-17,20.735037900854913,summer
Moscow,2013-08-18,18.805941841815397,summer
Moscow,2013-08-19,10.683816422017198,summer
Moscow,2013-08-20,17.39863000915436,summer
Moscow,2013-08-21,8.770942335769574,summer
Moscow,2013-08-22,16.04827994397164,summer
Moscow,2013-08-23,17.852233012641396,summer
Moscow,2013-08-24,19.16554806030845,summer
Moscow,2013-08-25,23.651903228028353,summer
Moscow,2013-08-26,22.746694148992823,summer
Moscow,2013-08-27,11.202489545217873,summer
Moscow,2013-08-28,14.989889988053466,summer
Moscow,2013-08-29,20.89271181590534,summer
Moscow,2013-08-30,11.611172810527977,summer
Moscow,2013-08-31,18.282015011932366,summer
Moscow,2013-09-01,17.069133045128265,autumn
Moscow,2013-09-02,12.78383901092194,autumn
Moscow,2013-09-03,5.9989348607333985,autumn
Moscow,2013-09-04,8.661047927923178,autumn
Moscow,2013-09-05,13.857520505795822,autumn
Moscow,2013-09-06,0.3548695358455818,autumn
Moscow,2013-09-07,5.7026370944023785,autumn
Moscow,2013-09-08,5.628523858559524,autumn
Moscow,2013-09-09,8.234569492029637,autumn
Moscow,2013-09-10,14.215121547021479,autumn
Moscow,2013-09-11,3.0398317818212455,autumn
Moscow,2013-09-12,-0.64406972610121,autumn
Moscow,2013-09-13,0.9599386977270215,autumn
Moscow,2013-09-14,9.135821798640949,autumn
Moscow,2013-09-15,7.25230047993498,autumn
Moscow,2013-09-16,-1.7435405234477013,autumn
Moscow,2013-09-17,3.0554450703672735,autumn
Moscow,2013-09-18,11.699006467902446,autumn
Moscow,2013-09-19,12.869121336343007,autumn
Moscow,2013-09-20,5.4408431633628735,autumn
Moscow,2013-09-21,5.346592462070966,autumn
Moscow,2013-09-22,6.553004649726509,autumn
Moscow,2013-09-23,3.6075021076913574,autumn
Moscow,2013-09-24,13.717632648203306,autumn
Moscow,2013-09-25,8.00435285745524,autumn
Moscow,2013-09-26,11.230741320983748,autumn
Moscow,2013-09-27,5.7825541489443895,autumn
Moscow,2013-09-28,-2.114497131146367,autumn
Moscow,2013-09-29,9.34436831218324,autumn
Moscow,2013-09-30,5.877248199883335,autumn
Moscow,2013-10-01,2.6930484198552214,autumn
Moscow,2013-10-02,0.9680770042271065,autumn
Moscow,2013-10-03,7.87298226060358,autumn
Moscow,2013-10-04,0.33914107397841686,autumn
Moscow,2013-10-05,6.597906221292454,autumn
Moscow,2013-10-06,11.516934433969002,autumn
Moscow,2013-10-07,15.251228213601387,autumn
Moscow,2013-10-08,6.911159480529294,autumn
Moscow,2013-10-09,9.999035352419,autumn
Moscow,2013-10-10,7.752983944708934,autumn
Moscow,2013-10-11,12.138325001611555,autumn
Moscow,2013-10-12,12.597623416815134,autumn
Moscow,2013-10-13,14.477995276677024,autumn
Moscow,2013-10-14,10.555340536749876,autumn
Moscow,2013-10-15,4.102021072036966,autumn
Moscow,2013-10-16,9.267495672372771,autumn
Moscow,2013-10-17,11.3971112834552,autumn
Moscow,2013-10-18,11.293440206823758,autumn
Moscow,2013-10-19,7.313160178892467,autumn
Moscow,2013-10-20,9.722441888089225,autumn
Moscow,2013-10-21,23.091574431239014,autumn
Moscow,2013-10-22,2.0991898826344086,autumn
Moscow,2013-10-23,14.172177221256398,autumn
Moscow,2013-10-24,16.11051809798486,autumn
Moscow,2013-10-25,8.27458881683446,autumn
Moscow,2013-10-26,14.96218628760946,autumn
Moscow,2013-10-27,12.562500427234564,autumn
Moscow,2013-10-28,3.442422225598656,autumn
Moscow,2013-10-29,5.181159680414363,autumn
Moscow,2013-10-30,-0.8441221965395445,autumn
Moscow,2013-10-31,7.30754914587368,autumn
Moscow,2013-11-01,8.858866044312009,autumn
Moscow,2013-11-02,10.53045019725097,autumn
Moscow,2013-11-03,1.5801872418072844,autumn
Moscow,2013-11-04,7.509254432142127,autumn
Moscow,2013-11-05,9.411726129036976,autumn
Moscow,2013-11-06,1.7947305674271903,autumn
Moscow,2013-11-07,4.697596946508634,autumn
Moscow,2013-11-08,5.456632713590614,autumn
Moscow,2013-11-09,-1.614845101875945,autumn
Moscow,2013-11-10,2.9152047642898946,autumn
Moscow,2013-11-11,11.225272020834318,autumn
Moscow,2013-11-12,1.7543038322917999,autumn
Moscow,2013-11-13,2.911901931703837,autumn
Moscow,2013-11-14,9.547663359382538,autumn
Moscow,2013-11-15,8.29829853005389,autumn
Moscow,2013-11-16,8.089744021963435,autumn
Moscow,2013-11-17,8.39531315138933,autumn
Moscow,2013-11-18,10.663793437606586,autumn
Moscow,2013-11-19,0.9166149317490886,autumn
Moscow,2013-11-20,4.316488721168803,autumn
Moscow,2013-11-21,-9.499135082785152,autumn
Moscow,2013-11-22,8.517456441442413,autumn
Moscow,2013-11-23,7.982065749377158,autumn
Moscow,2013-11-24,15.812960410495107,autumn
Moscow,2013-11-25,8.776054910563214,autumn
Moscow,2013-11-26,11.531734240433705,autumn
Moscow,2013-11-27,9.104928835922129,autumn
Moscow,2013-11-28,5.624104995892662,autumn
Moscow,2013-11-29,12.327313585012234,autumn
Moscow,2013-11-30,16.625008621884827,autumn
Moscow,2013-12-01,-12.486774715887567,winter
Moscow,2013-12-02,-5.925088086019515,winter
Moscow,2013-12-03,-17.168613691970815,winter
Moscow,2013-12-04,-12.107290869397726,winter
Moscow,2013-12-05,-13.274630012693676,winter
Moscow,2013-12-06,-10.390274716217563,winter
Moscow,2013-12-07,-16.404709571760797,winter
Moscow,2013-12-08,-11.458409773898047,winter
Moscow,2013-12-09,-5.633918288532096,winter
Moscow,2013-12-10,-11.125300612989314,winter
Moscow,2013-12-11,-9.764964711561284,winter
Moscow,2013-12-12,-11.833810655187621,winter
Moscow,2013-12-13,-11.014428917404725,winter
Moscow,2013-12-14,-1.8832776410445784,winter
Moscow,2013-12-15,-3.606767421978465,winter
Moscow,2013-12-16,-11.47985459168447,winter
